"","USPS","GEOID","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG"
"3873","CA","6059011503",866165,0,0.334,0,33.8793825,-117.8934116
"3874","CA","6059011504",1966061,0,0.759,0,33.8820401,-117.8831131
"3875","CA","6059011601",1169185,0,0.451,0,33.8608343,-117.928633
"3876","CA","6059011602",5641944,28076,2.178,0.011,33.8615748,-117.9022903
"3877","CA","6059011707",2129019,0,0.822,0,33.9044712,-117.8756617
"3878","CA","6059011708",929938,0,0.359,0,33.8930103,-117.8785247
"3879","CA","6059011709",2069590,37381,0.799,0.014,33.9025381,-117.8612771
"3880","CA","6059011710",1376187,0,0.531,0,33.8923778,-117.8625111
"3881","CA","6059011711",1131330,0,0.437,0,33.8856931,-117.8692764
"3882","CA","6059011712",1431776,0,0.553,0,33.8766552,-117.8702302
"3883","CA","6059011714",5835578,421058,2.253,0.163,33.8561655,-117.8519526
"3884","CA","6059011715",2476272,0,0.956,0,33.8823899,-117.8528754
"3885","CA","6059011716",1548521,0,0.598,0,33.8721868,-117.852925
"3886","CA","6059011717",1081864,0,0.418,0,33.9029232,-117.8494835
"3887","CA","6059011718",1297266,0,0.501,0,33.8939104,-117.8479811
"3888","CA","6059011720",1440102,0,0.556,0,33.8579931,-117.8750157
"3889","CA","6059011721",710269,0,0.274,0,33.8703829,-117.8729877
"3890","CA","6059011722",1395827,0,0.539,0,33.8654909,-117.8706075
"3891","CA","6059021802",4306301,0,1.663,0,33.8895406,-117.8163113
"3892","CA","6059021807",1859549,209481,0.718,0.081,33.868626,-117.763585
"3893","CA","6059021809",1646336,0,0.636,0,33.8951692,-117.8357083
"3894","CA","6059021810",1551193,0,0.599,0,33.884298,-117.8350583
"3895","CA","6059021812",3040525,0,1.174,0,33.8715008,-117.8062222
"3896","CA","6059021813",4073720,622433,1.573,0.24,33.8581232,-117.8046708
"3897","CA","6059021814",4500618,0,1.738,0,33.9175293,-117.8653441
"3898","CA","6059021815",38051950,51889,14.692,0.02,33.9269355,-117.8181879
"3899","CA","6059021816",2870485,0,1.108,0,33.8779671,-117.7947653
"3900","CA","6059021817",1132416,0,0.437,0,33.8697904,-117.7846322
"3901","CA","6059021820",1998707,0,0.772,0,33.8764202,-117.8282549
"3902","CA","6059021821",2192024,0,0.846,0,33.868307,-117.8310387
"3903","CA","6059021822",10612124,0,4.097,0,33.9056717,-117.792003
"3904","CA","6059021823",1769634,0,0.683,0,33.896973,-117.7814562
"3905","CA","6059021824",1626817,0,0.628,0,33.8986741,-117.7692769
"3906","CA","6059021825",6752239,0,2.607,0,33.8993902,-117.7528392
"3907","CA","6059021826",2526405,785967,0.975,0.303,33.8742167,-117.7155764
"3908","CA","6059021827",8161651,0,3.151,0,33.8940999,-117.7309183
"3909","CA","6059021828",5144607,0,1.986,0,33.8831822,-117.7056802
"3910","CA","6059021829",2563734,52981,0.99,0.02,33.8867546,-117.7814387
"3911","CA","6059021830",3267562,0,1.262,0,33.8794985,-117.7666965
"3912","CA","6059021903",2355971,272253,0.91,0.105,33.8523324,-117.8076196
"3913","CA","6059021905",3280325,258869,1.267,0.1,33.8582082,-117.7728166
"3914","CA","6059021912",20063877,4460,7.747,0.002,33.8166155,-117.7564056
"3915","CA","6059021913",2516186,297376,0.972,0.115,33.7979555,-117.8074249
"3916","CA","6059021914",1708951,0,0.66,0,33.780868,-117.8028407
"3917","CA","6059021915",3604087,0,1.392,0,33.8443691,-117.8115712
"3918","CA","6059021916",2188371,0,0.845,0,33.8406446,-117.7923751
"3919","CA","6059021917",4735393,7549,1.828,0.003,33.8037516,-117.7802613
"3920","CA","6059021918",2518668,0,0.972,0,33.7973501,-117.7954088
"3921","CA","6059021919",2178698,0,0.841,0,33.8488293,-117.7696789
"3922","CA","6059021920",5051618,171075,1.95,0.066,33.8375366,-117.7706666
"3923","CA","6059021921",4039956,0,1.56,0,33.8549585,-117.7543976
"3924","CA","6059021922",2092928,0,0.808,0,33.8639175,-117.7497908
"3925","CA","6059021923",11130832,0,4.298,0,33.837269,-117.7322555
"3926","CA","6059021924",77119718,2623850,29.776,1.013,33.811026,-117.6969462
"3927","CA","6059032002",2185120,0,0.844,0,33.6141596,-117.6660675
"3928","CA","6059032003",2228428,0,0.86,0,33.6050678,-117.6672345
"3929","CA","6059032011",118123524,11213,45.608,0.004,33.7494876,-117.6163863
"3930","CA","6059032012",2330762,0,0.9,0,33.5912231,-117.6666413
"3931","CA","6059032013",2692603,14206,1.04,0.005,33.5727476,-117.6651142
"3932","CA","6059032014",1754943,0,0.678,0,33.6166137,-117.6972485
"3933","CA","6059032015",2541820,0,0.981,0,33.6091503,-117.6853284
"3934","CA","6059032020",2681890,0,1.035,0,33.6059752,-117.6438225
"3935","CA","6059032022",4444515,24181,1.716,0.009,33.55068,-117.6666493
"3936","CA","6059032023",108219080,5335,41.784,0.002,33.510035,-117.5565845
"3937","CA","6059032027",1758434,0,0.679,0,33.6288846,-117.6812546
"3938","CA","6059032028",2016658,104604,0.779,0.04,33.6244283,-117.6770403
"3939","CA","6059032029",1455544,0,0.562,0,33.6446587,-117.6650242
"3940","CA","6059032030",1840216,0,0.711,0,33.6412823,-117.6613181
"3941","CA","6059032031",1581132,0,0.61,0,33.6443064,-117.6494963
"3942","CA","6059032032",1811844,0,0.7,0,33.6322217,-117.6565092
"3943","CA","6059032033",916474,0,0.354,0,33.6452845,-117.6399964
"3944","CA","6059032034",2555077,0,0.987,0,33.6394475,-117.629962
"3945","CA","6059032035",1189413,501151,0.459,0.193,33.6373238,-117.6437788
"3946","CA","6059032036",1701660,0,0.657,0,33.6185325,-117.6540509
"3947","CA","6059032037",4371438,0,1.688,0,33.6200601,-117.6356879
"3948","CA","6059032038",3532421,0,1.364,0,33.5941166,-117.6450407
"3949","CA","6059032039",2963502,0,1.144,0,33.5755898,-117.6476686
"3950","CA","6059032040",1046490,0,0.404,0,33.5812401,-117.6535608
"3951","CA","6059032041",169866526,5559,65.586,0.002,33.6518163,-117.5071044
"3952","CA","6059032042",4371372,0,1.688,0,33.653913,-117.5683167
"3953","CA","6059032043",11266638,0,4.35,0,33.6306498,-117.5675664
"3954","CA","6059032044",15768712,60610,6.088,0.023,33.6082129,-117.5913027
"3955","CA","6059032045",3612909,0,1.395,0,33.5817505,-117.5985141
"3956","CA","6059032046",6436677,0,2.485,0,33.5764464,-117.5835223
"3957","CA","6059032047",1138475,0,0.44,0,33.6575536,-117.6420512
"3958","CA","6059032048",1924364,0,0.743,0,33.651777,-117.6288774
"3959","CA","6059032049",9784543,383934,3.778,0.148,33.663833,-117.615022
"3960","CA","6059032050",2564055,0,0.99,0,33.6493352,-117.5959073
"3961","CA","6059032051",834926,49350,0.322,0.019,33.6484936,-117.5884225
"3962","CA","6059032053",7079457,0,2.733,0,33.617141,-117.6187322
"3963","CA","6059032054",1548520,0,0.598,0,33.6388097,-117.5952959
"3964","CA","6059032055",1089380,0,0.421,0,33.6427593,-117.5844913
"3965","CA","6059032056",37727874,0,14.567,0,33.5512481,-117.6005373
"3966","CA","6059032057",3312563,0,1.279,0,33.5686208,-117.6387221
"3967","CA","6059032058",5975932,0,2.307,0,33.5418916,-117.6442558
"3968","CA","6059032059",2590688,0,1,0,33.5521436,-117.638277
"3969","CA","6059032061",9605979,0,3.709,0,33.5238256,-117.6466197
"3970","CA","6059042103",3375713,1702757,1.303,0.657,33.4083602,-117.6070047
"3971","CA","6059042106",2555645,820102,0.987,0.317,33.4384038,-117.6340581
"3972","CA","6059042107",1025370,0,0.396,0,33.4320693,-117.6217862
"3973","CA","6059042108",1185413,637995,0.458,0.246,33.4249625,-117.6245583
"3974","CA","6059042109",5683119,0,2.194,0,33.4458787,-117.594785
"3975","CA","6059042111",5556342,0,2.145,0,33.4663649,-117.6277736
"3976","CA","6059042112",6775544,0,2.616,0,33.4573102,-117.6162586
"3977","CA","6059042113",3557045,0,1.373,0,33.4308536,-117.6066076
"3978","CA","6059042114",3773683,0,1.457,0,33.4194943,-117.5931457
"3979","CA","6059042201",4399755,2286976,1.699,0.883,33.4610097,-117.6670752
"3980","CA","6059042203",11051055,0,4.267,0,33.4866687,-117.6491456
"3981","CA","6059042205",6787918,21834,2.621,0.008,33.4772233,-117.6407575
"3982","CA","6059042206",1332353,0,0.514,0,33.4516513,-117.6512801
"3983","CA","6059042305",2392954,2168406,0.924,0.837,33.4993764,-117.7425163
"3984","CA","6059042307",2473126,0,0.955,0,33.5987654,-117.6918575
"3985","CA","6059042310",2800318,0,1.081,0,33.4852788,-117.6768613
"3986","CA","6059042311",4668815,0,1.803,0,33.4942608,-117.6810869
"3987","CA","6059042312",4082316,0,1.576,0,33.5069397,-117.6617306
"3988","CA","6059042313",2389141,1916404,0.922,0.74,33.4622587,-117.6973164
"3989","CA","6059042315",5632855,0,2.175,0,33.5378721,-117.679732
"3990","CA","6059042317",3142486,0,1.213,0,33.5110087,-117.7138298
"3991","CA","6059042319",3381718,133550,1.306,0.052,33.5382812,-117.7080964
"3992","CA","6059042320",3042795,0,1.175,0,33.5707126,-117.7106408
"3993","CA","6059042323",3339099,1109974,1.289,0.429,33.4741037,-117.7165218
"3994","CA","6059042324",4222138,0,1.63,0,33.5002744,-117.7268213
"3995","CA","6059042325",6428984,0,2.482,0,33.5255596,-117.7312658
"3996","CA","6059042326",2017500,0,0.779,0,33.536825,-117.7195
"3997","CA","6059042327",2553271,0,0.986,0,33.5874573,-117.6924266
"3998","CA","6059042328",2916060,0,1.126,0,33.5831528,-117.684181
"3999","CA","6059042329",2280686,0,0.881,0,33.5316199,-117.6978084
"4000","CA","6059042330",1398725,0,0.54,0,33.5264817,-117.6933882
"4001","CA","6059042331",1971621,0,0.761,0,33.5170508,-117.695926
"4002","CA","6059042332",4189648,0,1.618,0,33.500522,-117.7023638
"4003","CA","6059042333",4984626,0,1.925,0,33.5688296,-117.6835972
"4004","CA","6059042334",1331895,0,0.514,0,33.5603997,-117.7049651
"4005","CA","6059042335",1694529,0,0.654,0,33.5589577,-117.6948207
"4006","CA","6059042336",2004216,0,0.774,0,33.5469795,-117.6966091
"4007","CA","6059042337",3033555,0,1.171,0,33.5030902,-117.6871169
"4008","CA","6059042338",1990577,0,0.769,0,33.4834258,-117.7050638
"4009","CA","6059042339",1101007,0,0.425,0,33.4800988,-117.6965584
"4010","CA","6059052404",23563124,0,9.098,0,33.67378,-117.7189411
"4011","CA","6059052408",3777652,130730,1.459,0.05,33.649152,-117.7046344
"4012","CA","6059052410",5170286,68055,1.996,0.026,33.638055,-117.7185304
"4013","CA","6059052411",1749702,0,0.676,0,33.6236733,-117.7041363
"4014","CA","6059052415",1602346,0,0.619,0,33.639712,-117.6944779
